# This file was created for the Modelling and Simulation course, RUG (September-November 2019).
#
# Project: Simulate colliding galaxies, using Barnes-Hut algorithm.
#
# Students:
#     Stefan Evanghelides (s2895323)
#     Hidde Folkertsma (s2759799)
#
#     X         Y         Z         DX        DY        DZ
442467.558;553372.407;553307.149;-28.4867;157.9378;157.5606;
486304.342;525353.827;525317.576;148.1170;-438.9145;-442.0616;
707068.479;867246.433;867233.208;91.1071;-50.0316;-50.0378;
435839.364;648796.217;649057.040;-131.4649;334.0287;335.1062;
469130.661;542791.255;542744.759;632.5330;455.4660;453.7198;
439114.920;530794.900;530642.363;-169.9801;234.7997;236.7414;
333882.638;454366.507;453989.451;236.1156;-161.8891;-162.7311;
307602.956;614381.141;613989.284;209.3782;214.7589;214.8130;
646716.649;533210.185;533020.120;3.2701;34.8690;33.7213;
456966.802;664254.033;664324.301;-194.1026;113.7903;113.8255;
591639.013;433111.949;432697.408;298.5298;-76.3606;-76.4578;
424894.267;522514.330;522305.341;-868.8695;-473.5858;-478.0829;
455541.712;540235.458;540151.663;-946.1021;265.1928;262.1213;
428210.450;550169.697;550121.833;1073.5674;285.2875;289.6427;
216190.749;619857.505;619892.525;-220.4215;-18.3645;-18.7240;
424761.948;495674.451;495416.209;129.3857;247.0932;247.8502;
466226.557;557775.402;557863.533;-92.7858;567.3546;567.4861;
498440.885;560469.952;560369.820;-670.6724;-225.4496;-227.3852;
546247.870;562837.548;562973.274;642.2809;289.8203;291.6460;
552837.105;595525.355;595489.823;-292.2787;-279.0810;-279.2986;
476788.873;548313.996;548331.678;58.7433;117.5629;117.9419;
333395.998;586003.561;586055.322;-289.6039;-163.5510;-164.0466;
444023.002;562005.581;561993.463;221.4528;-212.8030;-211.9480;
441640.808;531148.639;531010.962;373.6465;-489.3701;-492.8272;
452429.981;573511.084;573565.691;535.4450;409.8809;409.3042;
461452.732;547045.573;546966.299;-196.7590;77.7126;77.0842;
453764.305;550748.175;550680.708;-524.0755;71.8423;70.5150;
470016.293;544336.245;544321.589;887.0293;316.5319;316.6015;
466073.348;541361.818;541331.237;30.1626;608.5239;610.3356;
448685.749;555995.127;555934.339;-195.2808;303.9715;306.0904;
878982.122;178806.936;178833.980;39.9133;-43.8226;-43.8234;
618531.057;524740.161;524713.780;364.6459;77.2158;76.9366;
488633.547;549192.093;549157.837;371.4983;463.9432;465.4098;
461571.768;542501.784;542401.330;742.1550;-718.3612;-717.5469;
474502.593;553028.649;553096.618;-1094.1515;-664.0249;-660.5012;
468280.824;542349.841;542283.341;1009.2119;-332.6871;-331.8711;
645002.191;511837.657;510715.590;-538.2373;98.7777;98.1124;
442781.801;578224.681;578219.595;232.7241;100.1956;100.0400;
498156.601;591895.085;591944.763;399.8777;-362.2541;-361.6664;
447573.979;567698.946;567662.687;34.6887;-128.1245;-129.6829;
455184.683;533763.432;533712.978;-682.7204;676.4673;677.2463;
191368.330;421952.173;421770.880;-130.3725;-70.7336;-70.6733;
449063.142;543995.747;543889.925;-670.1812;-56.0838;-55.4008;
463276.484;509700.157;509477.622;-64.5109;373.3694;372.9820;
407442.114;653374.086;653670.256;-149.9358;254.5350;254.7751;
492288.957;555556.312;555582.260;108.7837;-13.9730;-13.0538;
507789.370;541942.769;541978.008;341.3755;111.4024;112.1814;
794887.934;169251.929;169272.932;-34.4126;44.0187;44.0126;
452727.583;546573.941;546504.411;-1085.4564;140.4687;138.5933;
844984.301;693093.809;692216.879;-53.6868;42.0947;41.1714;
518907.748;440305.910;440386.603;39.8739;176.1618;176.4132;
450986.464;527098.498;527005.239;-266.3412;138.3715;135.1820;
452014.262;540755.544;540669.948;-734.5737;-436.2983;-438.2973;
469238.717;561817.407;561751.375;101.9772;56.9268;58.3141;
370465.688;575812.931;575780.247;237.0295;235.5790;237.2195;
410897.290;567065.242;566929.765;-320.9028;-2.5737;-6.5454;
395284.219;523592.297;523380.461;-168.1603;-449.4715;-452.6816;
474817.449;539887.137;539854.375;1153.4349;33.1125;37.1628;
785821.033;423577.135;423590.572;-104.7394;-1.1816;-0.7002;
463848.231;549129.255;549021.983;-205.3887;-573.1465;-573.9628;
983720.697;632507.956;632358.645;3.4095;33.0454;32.8448;
454762.523;551128.917;551071.564;-444.1162;50.4476;48.4020;
80009.483;442464.628;442310.425;-89.0098;76.2943;76.2343;
