# This file was created for the Modelling and Simulation course, RUG (September-November 2019).
#
# Project: Simulate colliding galaxies, using Barnes-Hut algorithm.
#
# Students:
#     Stefan Evanghelides (s2895323)
#     Hidde Folkertsma (s2759799)
#
#     X         Y         Z         DX        DY        DZ
457357.636;544472.390;544438.756;27.6255;64.8509;64.7940;
477243.875;569229.058;569349.417;271.1089;-59.9476;-61.3464;
739959.877;845433.209;845416.986;80.3901;-63.8390;-63.8490;
391281.173;761967.109;762490.433;-110.4698;270.3429;270.8816;
454545.983;544918.784;544865.408;-238.0253;173.7917;170.2928;
477007.488;546654.698;546581.634;-706.2039;5.6560;9.8827;
474803.351;457799.074;457581.268;453.9206;275.8808;277.8203;
437893.820;662477.161;662416.971;420.3812;13.2294;15.3395;
538691.125;542564.988;542287.259;-769.9708;42.9844;46.3739;
383973.656;637767.527;637788.189;-105.1779;-229.2687;-230.4454;
645990.848;444764.758;444595.877;6.1311;108.6438;110.1940;
310815.715;458172.037;458288.417;-76.0442;-29.4750;-26.2050;
493404.165;547790.317;547692.344;-408.8245;424.3740;426.7177;
498545.307;524570.802;524293.950;-416.0620;62.4326;65.9345;
151879.907;610188.258;610078.427;-128.8118;-35.0434;-35.4356;
533963.636;596170.433;596129.222;128.5111;32.5479;32.1433;
462709.026;551687.309;551627.250;-1087.4985;430.1763;428.3193;
532216.914;564680.923;564654.125;379.4421;180.9901;173.8110;
614870.733;620927.702;621002.267;-100.9141;32.9713;31.7619;
335515.297;530255.149;529628.298;-235.6904;52.5232;48.0792;
450759.709;534473.000;534434.590;-27.0317;25.3752;30.5252;
278850.913;512757.222;512551.512;-14.3430;-188.0877;-190.0532;
463019.695;555803.711;555845.851;-471.0371;427.2742;431.8971;
438902.105;539840.129;539808.998;-19.9619;-477.6127;-475.8097;
416973.041;540266.916;540024.626;515.3905;215.0699;220.4056;
475062.970;541182.071;541108.621;608.2262;479.8727;481.4024;
471541.994;525809.548;525742.355;99.4173;-96.6202;-96.3727;
463645.434;547096.847;547123.082;-266.3351;-359.2198;-360.7260;
453160.450;547404.435;547351.881;-18.3731;-91.9695;-92.5058;
474707.523;535021.080;534917.439;517.9063;-202.6745;-204.5891;
891461.515;163744.757;163771.096;25.9806;-34.7246;-34.7276;
658781.738;560913.685;559885.870;-140.6055;89.4590;87.5205;
492225.195;554853.855;554813.306;262.7116;275.8699;278.4976;
469511.212;563800.280;563758.084;276.9293;-141.6185;-139.0019;
573645.009;531664.356;531441.957;36.6731;-135.6536;-131.9474;
482307.537;560866.461;560890.870;-489.1947;-6.5463;-7.6333;
317387.153;529517.322;528433.551;-473.1851;-153.6182;-158.3289;
483252.042;552661.506;552628.686;-58.7941;-144.8748;-146.2873;
404458.428;552287.247;552119.078;339.1263;343.1779;345.7847;
456968.676;549032.356;549051.561;176.5863;-371.2180;-372.4811;
460508.530;549746.865;549719.965;45.7322;523.7968;525.8897;
164078.650;404760.916;404609.168;-14.1205;-19.5025;-19.4277;
478204.097;562532.877;562619.295;265.1917;-133.0169;-131.1698;
425232.594;508975.876;508849.073;-665.9746;-197.0331;-199.5119;
388234.961;696449.957;696618.163;19.6917;-5.4499;-6.1735;
460308.453;540640.303;540583.998;851.3302;-207.5632;-208.5631;
448548.086;515898.738;515820.757;124.7310;-163.9613;-165.2457;
777834.405;191967.434;191984.995;-55.7091;74.9287;74.9161;
480206.842;535795.241;535709.158;63.7476;688.9827;687.2370;
818868.637;706600.797;705386.361;-82.6662;28.0944;27.2610;
457366.004;563098.799;562977.531;-674.4852;323.6671;325.1420;
481472.313;537876.111;537738.593;-568.1560;-6.9768;-8.7839;
479930.827;548731.991;548684.620;866.6398;16.2808;14.8787;
444281.524;551906.322;551799.411;783.6688;-56.8541;-55.8145;
465394.974;458771.769;458629.557;-443.8396;-390.6982;-390.8029;
423877.531;528145.565;528037.109;-125.4693;-15.5558;-20.4566;
486437.795;484015.220;483900.769;367.7271;292.6327;296.1305;
477177.867;529040.270;528982.902;158.7368;600.5363;598.7778;
722191.711;430899.510;431204.131;-226.7092;40.4942;41.2981;
507923.743;549604.037;549704.854;-121.0271;-122.6432;-124.3255;
979293.903;644045.400;643819.638;-26.3655;27.0901;26.8916;
473326.866;525559.937;525483.021;97.0589;-23.6505;-22.9621;
51577.163;472777.633;472601.542;-59.6338;81.5814;81.5263;
980442.082;306541.509;306702.193;145.4981;-21.5063;-21.3983;
458345.047;527903.569;527781.344;1231.2434;60.5260;67.2520;
405600.688;542871.922;542964.032;-383.0291;-485.6242;-486.5050;
466958.681;536704.101;536718.319;550.5804;83.2596;84.0789;
102899.095;149740.567;148954.703;-62.9980;-132.0672;-132.2936;
489108.881;531141.573;530967.427;453.7216;-908.8325;-914.2040;
390870.459;570419.386;570061.061;-195.8373;131.3529;126.3088;
462309.858;553019.741;552931.690;11.4840;507.5196;509.1872;
287176.576;554493.356;554478.378;59.7028;144.5202;144.7568;
474996.173;620956.318;620742.263;27.4023;-64.5617;-67.6077;
411873.048;497454.342;497294.884;102.5620;121.8998;121.0621;
765956.921;516376.156;515804.730;132.4426;-4.1921;-5.3043;
318829.278;610721.009;610947.499;232.8631;227.2635;227.9472;
471364.893;507755.333;507660.231;-41.1048;-343.3607;-344.2827;
458850.536;503090.191;502878.290;226.4959;-372.1628;-374.1404;
499406.688;522948.088;522746.785;137.0068;-364.9350;-367.8109;
474912.021;524351.836;524347.379;963.5049;548.3918;553.9890;
465130.306;523913.988;523771.934;-36.3525;-351.7227;-349.8126;
429839.467;537195.673;537142.736;-21.3600;-123.2112;-125.9232;
453235.723;537528.071;537415.364;1022.2332;110.0125;112.9912;
786418.223;509871.528;508933.416;6.3604;-46.2902;-47.0064;
456542.099;517995.705;517772.983;-956.8619;-307.6457;-312.2514;
462835.350;519999.932;519887.438;-174.3475;26.3388;27.5270;
420892.883;532792.586;532745.904;-208.2447;-83.7539;-88.1897;
442846.657;539042.473;539000.867;7.5380;46.4977;49.3335;
469565.545;556356.895;556384.815;-741.8110;-332.0074;-333.9501;
464490.497;532484.336;532381.822;-169.5180;17.5752;18.8990;
436393.334;532816.148;532684.839;-145.5866;-535.1947;-535.5665;
488512.383;565329.553;565562.923;717.3827;-674.3515;-676.5277;
466331.527;581383.197;581451.115;-778.0231;-464.9522;-464.1097;
472068.402;539773.594;539734.070;209.9698;-426.8016;-428.0394;
407117.076;546599.951;546364.864;15.3838;327.2006;327.5008;
452866.630;471519.601;471402.388;-305.9316;346.1592;345.3691;
474990.535;527166.022;526983.423;-1103.8275;549.4418;550.9193;
586406.404;562570.559;562614.794;297.3586;430.5808;429.7460;
413506.895;608527.089;608498.436;154.2781;284.2717;284.2050;
735701.394;611416.812;611198.908;-25.5809;1.8140;1.4495;
451753.351;507855.802;507675.770;-175.2420;-177.0813;-177.7277;
372664.143;487817.684;487625.402;28.8226;362.0694;361.2570;
481816.373;548984.057;548963.796;175.9075;-541.9978;-545.5434;
893380.807;465165.836;465152.735;0.4967;-2.6772;-2.6485;
465378.345;527486.442;527346.516;-505.0643;-65.2416;-64.2073;
479228.900;540970.492;540866.652;-628.8505;-400.4750;-401.8526;
501243.478;548835.287;548851.263;314.3086;-372.4011;-372.7896;
574133.932;601208.246;601634.657;490.6496;213.1900;214.5331;
478138.646;585432.571;585377.965;32.4257;237.7803;238.7744;
242408.614;949145.472;948938.752;-87.8044;74.9628;74.8915;
