# This file was created for the Modelling and Simulation course, RUG (September-November 2019).
#
# Project: Simulate colliding galaxies, using Barnes-Hut algorithm.
#
# Students:
#     Stefan Evanghelides (s2895323)
#     Hidde Folkertsma (s2759799)
#
#     X         Y         Z         DX        DY        DZ
139457.638;567498.378;567500.131;31.4716;15.4269;15.4207;
196324.507;568854.886;568856.421;170.4832;-233.2687;-233.3445;
253252.603;652392.683;652391.280;75.3058;191.7395;191.7346;
229938.913;386300.893;386303.448;-52.0564;-117.4627;-117.4590;
147348.649;658737.397;658751.089;39.9082;74.7760;74.8048;
239787.857;492455.471;492456.261;219.3578;-537.9335;-537.9184;
251581.720;498705.122;498705.849;678.0196;-694.2848;-694.3275;
219958.699;569521.522;569523.828;-138.6868;-106.7554;-106.7539;
234156.035;478314.983;478315.483;-54.2601;-187.9875;-187.9960;
255949.135;488356.651;488357.157;110.8495;588.4526;588.4229;
159083.709;526480.354;526483.784;219.1904;152.3796;152.3857;
226137.257;559562.062;559565.108;167.3972;118.1760;118.1810;
278937.963;517821.402;517821.089;194.4477;29.2666;29.2689;
201131.785;512218.483;512219.815;554.3172;344.4200;344.4239;
225675.908;492075.760;492076.935;-345.1735;125.9683;125.9946;
217238.895;506712.844;506713.797;1172.8040;140.5267;140.5063;
213209.903;520779.799;520781.316;-38.2018;-25.6023;-25.6157;
235813.985;510382.281;510383.298;-167.5221;-55.1380;-55.1555;
288390.924;355843.979;355834.946;39.8421;-23.5799;-23.6007;
222508.346;509959.916;509960.992;846.7862;235.5230;235.5150;
187805.687;262222.255;262218.065;-7.1745;-163.8487;-163.8512;
228556.870;515613.347;515614.187;319.8258;57.6112;57.5840;
235802.515;510049.617;510050.593;-73.5448;-205.5835;-205.5832;
240780.488;493902.261;493903.049;593.1249;188.6158;188.6118;
236898.039;502232.242;502232.844;-1167.2559;-0.3912;-0.3338;
199546.623;404841.273;404832.843;-27.4346;131.0840;131.0766;
209987.308;503869.369;503870.356;595.8695;-621.8715;-621.8648;
163958.758;560150.706;560148.902;-80.1558;100.7213;100.7216;
258653.041;494709.752;494709.918;-325.4015;-129.6935;-129.6978;
233936.259;488345.299;488346.009;-171.8705;380.9054;380.9489;
233299.496;496297.848;496298.419;-127.8740;239.9419;239.9509;
212795.411;510050.428;510051.612;170.9450;-373.1136;-373.1081;
201079.975;500322.033;500324.712;-800.6421;-137.1560;-137.1121;
246422.933;507114.191;507114.458;150.2003;-32.1784;-32.1850;
242130.888;491885.353;491886.332;309.2222;-289.1377;-289.1253;
224067.881;513838.460;513839.370;129.2538;-534.1438;-534.1579;
244509.077;513143.751;513143.665;-192.9304;-280.2708;-280.2561;
193789.589;454570.267;454572.984;37.6144;192.1810;192.1725;
261092.981;492330.964;492331.549;-185.4981;-287.1125;-287.0993;
255523.824;511163.134;511162.724;107.9046;598.3473;598.3320;
214290.148;504087.443;504089.380;6.1257;-502.9563;-502.9437;
254237.182;498377.620;498377.309;877.7371;-214.6916;-214.7154;
237478.017;497384.958;497385.828;-107.5045;-657.8416;-657.8448;
243475.422;489194.638;489194.838;-227.9094;116.0038;116.0325;
191683.770;575085.106;575082.164;168.4931;-285.5158;-285.5248;
198006.241;518867.935;518869.857;441.9945;161.2410;161.2401;
224311.668;514418.263;514419.173;-48.5937;-304.5947;-304.5946;
314933.816;618564.259;618564.348;143.5680;25.4660;25.4553;
171322.614;489729.218;489729.841;-300.6749;-63.7698;-63.7735;
241073.272;503505.599;503506.379;103.9749;382.1511;382.1757;
195604.570;490203.596;490204.849;597.1043;18.9456;18.9361;
240184.837;509501.904;509503.462;144.2008;586.7278;586.7394;
13931.704;596621.471;596623.993;-153.2689;135.8163;135.8243;
179017.088;467875.187;467876.322;-400.6252;95.4482;95.4599;
270161.580;483840.199;483841.601;79.7672;199.5691;199.5805;
216111.888;501004.103;501005.661;191.9021;-551.8723;-551.8768;
244478.028;497801.133;497801.793;-512.9551;259.9144;259.9259;
195359.020;571155.162;571157.944;142.2620;-353.8686;-353.8313;
329050.939;615024.904;615024.567;149.0897;20.1772;20.1880;
240348.821;499918.575;499919.673;596.9661;104.4005;104.4125;
256571.386;487135.608;487137.715;231.2723;-88.4166;-88.4111;
233891.554;479304.898;479305.726;120.1994;-116.1101;-116.1133;
231671.112;499922.721;499923.094;-39.6326;67.8467;67.8543;
247301.628;489982.832;489983.179;174.1941;-206.0521;-206.0485;
250284.967;497070.853;497070.968;-448.8665;273.0678;273.0841;
228137.146;499057.068;499058.278;-24.1688;554.2430;554.2456;
202119.039;501606.321;501608.252;-324.7078;379.4932;379.4922;
253004.987;482172.468;482172.659;224.7035;198.9599;198.9670;
253061.815;496490.213;496490.654;-143.7924;-299.2279;-299.2199;
219884.742;504750.747;504751.644;110.5184;-487.5848;-487.6042;
234730.089;506298.373;506299.400;551.8466;-152.3536;-152.3247;
157386.734;447755.512;447757.143;43.7246;58.1575;58.1524;
278473.495;490420.914;490420.709;-109.9007;232.4019;232.4011;
350549.008;436820.522;436820.843;108.7490;38.1998;38.2022;
228126.966;494981.476;494981.684;-92.8922;121.7340;121.7435;
250056.093;497520.569;497520.293;1390.8315;-260.6946;-260.7561;
247079.308;503460.652;503462.225;573.4862;-251.3608;-251.3687;
261920.121;495888.673;495888.933;91.6459;438.6086;438.5959;
259642.022;503639.023;503639.260;266.4957;193.1883;193.1780;
238853.390;511442.722;511443.989;-777.3147;94.3392;94.3397;
247875.534;500121.008;500121.362;-561.4305;608.7315;608.7356;
214154.997;511548.408;511549.973;-65.8394;198.4613;198.4615;
202495.045;501791.653;501793.819;-140.2237;-89.5006;-89.4902;
234098.735;506788.323;506788.870;309.4830;-409.0596;-409.0583;
330420.955;504861.264;504863.785;-45.2376;199.3072;199.3171;
277176.497;493419.826;493419.461;-276.6532;258.3435;258.3497;
179468.820;492023.498;492026.007;165.3926;288.6730;288.6782;
230460.892;501109.193;501110.462;347.3217;-417.7514;-417.7495;
238970.644;501143.952;501144.511;-522.9343;279.7454;279.7315;
238691.139;499299.440;499300.375;220.6027;-22.0190;-22.0330;
241710.337;500369.588;500370.455;-325.8437;671.2869;671.3284;
248906.625;501105.885;501107.065;19.3878;194.2188;194.2145;
278920.322;471068.171;471067.018;454.9043;130.1280;130.0884;
216270.050;502285.141;502286.851;788.9509;-518.7107;-518.7565;
209283.835;527113.970;527116.498;174.6437;44.7259;44.7116;
358602.755;369942.242;369950.234;132.6661;24.0841;24.1031;
215848.642;511132.917;511134.187;489.6228;184.0533;184.0638;
