# This file was created for the Modelling and Simulation course, RUG (September-November 2019).
#
# Project: Simulate colliding galaxies, using Barnes-Hut algorithm.
#
# Students:
#     Stefan Evanghelides (s2895323)
#     Hidde Folkertsma (s2759799)
#
#     X         Y         Z         DX        DY        DZ
467598.057;529832.092;529829.742;149.9867;-38.0640;-38.0341;
499198.146;521199.813;521215.141;114.9850;526.8631;526.1306;
526214.490;897599.916;897591.742;114.5239;17.8530;17.8520;
279696.946;321962.077;321968.193;85.3574;47.5588;47.5516;
465488.183;536588.251;536579.526;375.5351;-638.5891;-639.4799;
449485.742;547313.760;547329.208;-217.0329;-266.1291;-266.1068;
811705.256;800497.902;800405.550;-45.8637;196.1508;196.0749;
266730.961;541029.212;541054.441;-487.0732;26.4721;26.4063;
557256.790;360995.936;360996.360;243.1360;20.2753;20.4418;
491324.606;499752.527;499761.373;-751.4744;-266.8898;-266.7053;
583713.670;569472.845;569423.803;-320.0059;-206.0515;-205.5401;
410758.087;545400.921;545395.479;-174.7562;434.7546;434.3991;
348063.119;588688.538;588659.331;-334.1729;98.7984;98.5595;
297500.426;354110.019;354050.605;-46.9258;29.6761;29.6557;
409871.751;530246.286;530256.721;-54.3264;-319.2217;-320.2715;
966683.627;516460.225;516309.058;244.1244;-149.3945;-149.7260;
448558.900;525980.932;525973.379;1019.9076;-8.1853;-7.8284;
397484.274;223373.619;223347.580;134.0206;144.5221;144.5065;
524464.341;707480.035;707453.707;-33.3092;-21.2954;-21.2888;
463547.271;540878.433;540882.492;536.5422;555.3431;555.5749;
453737.965;536166.196;536173.208;-331.8583;-526.0659;-526.4078;
475280.391;531552.731;531562.756;778.9416;907.7548;908.9764;
566218.802;536688.892;536670.787;-413.1927;-118.0761;-117.8034;
443963.717;531249.036;531251.670;-674.0350;-340.6872;-340.7582;
369080.018;375933.086;375893.012;143.9071;-35.6982;-35.7520;
483711.853;520309.718;520315.541;45.2973;-90.1886;-90.4059;
410319.642;506013.367;505978.574;-35.4428;20.8120;20.5157;
490250.389;530941.678;530944.218;-351.4344;-346.1698;-346.2146;
427230.186;532718.426;532697.255;503.0760;-107.8611;-107.3129;
461168.439;542892.072;542896.397;-723.2355;49.0161;49.1190;
467312.592;530795.413;530790.288;329.9293;-580.6071;-581.2769;
455079.522;536682.333;536686.533;-726.6838;268.7389;269.0364;
477447.905;538681.463;538682.658;77.2971;243.5274;243.3857;
751512.804;283404.350;283423.921;111.5401;-85.8675;-85.8576;
272541.839;399912.614;399914.908;133.5966;16.0818;16.0503;
462032.478;532686.497;532698.259;1144.6773;-441.3179;-440.5478;
487904.174;528918.563;528923.487;428.6268;805.0451;805.4178;
302821.951;369639.329;369568.255;10.4219;41.8341;41.8271;
457141.829;529044.205;529046.180;50.3012;310.4540;310.4741;
930434.289;562989.346;563113.411;75.5362;-55.0888;-54.4760;
361424.464;388686.688;388666.916;-152.2482;46.9036;46.8817;
452799.975;521853.440;521870.427;-1153.5408;-151.4335;-151.3418;
475933.087;420741.876;420747.982;-121.7220;16.0006;16.0049;
737766.373;940227.894;940179.790;-32.2995;168.3371;168.3137;
424459.111;505631.645;505618.455;-218.2022;-290.7510;-290.9733;
742775.308;693260.250;693213.792;-85.7592;5.9540;6.0517;
467575.262;536219.142;536218.781;79.4072;-142.3847;-142.5370;
509942.801;526950.835;526960.635;-229.1596;-498.9685;-498.8141;
504280.122;425927.310;425912.632;44.8406;-321.1486;-321.2715;
495407.802;501556.191;501579.049;156.3107;446.2327;446.0533;
503651.931;523372.495;523359.497;-466.2629;-55.2894;-54.8559;
679557.930;840222.305;840166.077;99.8268;200.8894;200.8211;
774436.156;215432.163;215447.964;73.8949;-105.6799;-105.6691;
437326.028;536977.770;536984.687;-972.9678;-81.9118;-81.7301;
