# This file was created for the Modelling and Simulation course, RUG (September-November 2019).
#
# Project: Simulate colliding galaxies, using Barnes-Hut algorithm.
#
# Students:
#     Stefan Evanghelides (s2895323)
#     Hidde Folkertsma (s2759799)
#
#     X         Y         Z         DX        DY        DZ
463214.216;521025.464;521028.898;234.0883;35.3492;35.2927;
471177.632;527870.706;527870.233;901.7472;405.3626;405.9981;
471784.649;883940.181;883932.607;115.5418;40.1633;40.1617;
244746.189;306273.635;306279.770;62.9508;21.6970;21.6996;
901177.378;754607.927;754518.779;238.8416;241.2965;241.2269;
433919.421;524639.178;524649.305;58.8570;-75.5888;-75.9850;
455622.663;533273.142;533279.199;317.0938;-275.0734;-275.0441;
823798.006;699946.186;699891.955;1.6286;232.8689;232.7828;
961477.558;438036.527;437995.049;483.7690;-104.9119;-104.9601;
632759.192;531129.340;531133.713;-460.1912;-146.7717;-146.6936;
417665.256;413924.746;413897.783;303.4597;-270.8220;-270.9273;
509231.337;664066.489;664042.866;168.8838;-154.3671;-154.4220;
484205.984;527590.650;527596.597;1298.2406;527.8997;527.9253;
497944.197;530176.046;530172.158;575.9883;634.8645;634.5087;
654228.328;493002.422;492985.635;-297.2904;-55.7213;-55.7565;
350356.658;390834.085;390819.551;-220.1673;-183.8871;-184.0612;
919452.020;507639.621;507603.387;367.6844;48.3777;48.3518;
450865.124;520418.731;520428.497;-461.5506;85.7201;85.7672;
848606.594;602820.823;602838.506;251.7799;-164.8159;-164.6678;
454437.865;525592.124;525591.522;635.8583;426.4930;426.2079;
337224.937;171386.773;171369.054;120.4861;78.7987;78.7791;
535995.661;698853.659;698826.988;-14.4274;58.7900;58.7845;
486549.825;533964.262;533966.769;-497.5143;-283.6646;-283.6045;
462112.218;531748.926;531755.026;-46.3113;17.3062;17.2385;
465962.919;531209.906;531216.823;-701.1698;1000.4520;1000.6742;
511836.671;565795.283;565784.771;553.8472;246.5258;246.1916;
478726.956;537427.798;537431.758;-410.7187;-603.2895;-603.1085;
942484.292;786003.439;785944.418;425.9840;252.1436;252.0884;
321197.742;414490.107;414490.766;16.3728;-122.2749;-122.3089;
459154.407;534641.143;534646.355;-58.1592;-245.0436;-245.0443;
559391.304;550108.158;550086.828;70.4441;108.1619;107.9679;
478300.134;530793.627;530798.075;-433.7628;-301.5082;-301.4509;
493872.215;535395.252;535406.010;1146.1262;19.5399;19.4322;
459455.213;533228.833;533235.116;98.9783;-229.7441;-229.7490;
436549.271;514057.726;514061.113;610.3513;179.2225;179.0739;
465357.376;532150.599;532154.879;305.4996;-187.6413;-187.6372;
484556.566;525419.956;525420.269;-1088.9890;-102.6453;-102.5334;
692408.994;329715.307;329729.352;140.4427;-113.0680;-113.0541;
274964.231;412419.945;412417.584;-155.2551;-77.4502;-77.4188;
492809.152;531798.633;531800.973;395.9438;-177.8618;-177.7315;
