# This file was created for the Modelling and Simulation course, RUG (September-November 2019).
#
# Project: Simulate colliding galaxies, using Barnes-Hut algorithm.
#
# Students:
#     Stefan Evanghelides (s2895323)
#     Hidde Folkertsma (s2759799)
#
# Galaxy  X          Y          Z          DX      DY      DZ
    1 ;371409.629;338518.723;492960.341;1068.6991;3593.5045;1253.2876;
    1 ;369577.987;414692.354;515169.274;3448.1657;-3005.4526;-2999.3069;
    1 ;369689.507;357181.632;490801.612;4191.1349;-1670.7144;463.7096;
    1 ;346925.867;455185.378;547662.501;2629.6765;1834.3946;-269.2328;
    1 ;409658.856;619023.877;622952.481;1065.3254;1550.4034;-2150.8268;
    1 ;372130.330;444903.841;527395.684;3618.3755;4829.3477;-74.7962;
    1 ;372355.704;386386.683;504223.152;3115.2451;-5509.3960;-3802.2875;
    1 ;364285.500;411541.861;515668.415;-451.2838;-815.3406;-2128.7493;
    1 ;269089.756;323113.389;501016.169;401.4434;1272.1346;278.3890;
    1 ;364377.575;452442.411;535457.125;1866.9847;1366.7862;-680.2437;
    1 ;393534.212;370033.480;505956.450;-2475.7066;5537.1677;1535.0453;
    1 ;422671.994;382963.263;499155.945;2374.1490;1289.1901;-175.4628;
    1 ;367458.502;375757.127;503106.914;1498.8214;6521.6790;1725.8879;
    1 ;294816.798;421532.075;516127.326;3351.8892;1508.4853;-48.7197;
    1 ;359694.684;420131.133;516996.795;1843.2519;-2295.8918;-2861.3573;
    1 ;449338.773;316489.822;487170.184;2879.2308;2010.0613;-244.4048;
    1 ;427081.296;332761.578;492835.987;1960.4804;1533.5275;27.0128;
    1 ;289641.512;482169.196;553103.289;3882.9271;2575.5355;-210.6118;
    1 ;146293.540;169470.339;367394.754;437.2879;1532.7245;706.4218;
    1 ;358666.479;377765.084;501425.657;2706.2529;203.2294;-666.8692;
    1 ;257521.364;465554.563;555042.124;835.1451;1646.3323;-483.5001;
    1 ;341126.372;380100.885;501187.905;2300.0007;1371.9799;-166.6526;
    1 ;353378.552;391228.731;506783.279;2390.8489;4328.4671;751.7666;
    1 ;349186.981;441239.184;527792.244;993.5072;293.3735;-1322.3469;
    1 ;372101.146;385390.267;506317.674;-129.1266;3969.8924;646.8606;
    1 ;435124.520;493227.379;581927.630;2736.8884;1665.5736;-459.4436;
    1 ;348852.580;397662.904;509473.852;836.2659;-2103.5791;-2071.3758;
    1 ;397353.777;435904.458;551211.187;270.8170;659.2826;-1340.0927;
    1 ;355903.668;321968.423;478055.266;3910.9110;337.9087;213.0593;
    1 ;400921.639;421683.934;520933.839;1845.8171;-444.7739;-1711.3028;
    1 ;365578.293;382489.270;504730.846;-245.5766;2293.2974;44.0571;
    1 ;333148.595;392616.660;510283.986;779.2728;6009.7184;1448.7487;
    1 ;226631.741;540208.616;600105.440;3117.9792;2373.6166;-596.7904;
    1 ;341060.297;366577.757;500737.114;-1221.6479;4132.1556;978.8447;
