# This file was created for the Modelling and Simulation course, RUG (September-November 2019).
#
# Project: Simulate colliding galaxies, using Barnes-Hut algorithm.
#
# Students:
#     Stefan Evanghelides (s2895323)
#     Hidde Folkertsma (s2759799)
#
# Galaxy  X          Y          Z          DX      DY      DZ
    1 ;207014.883;452582.127;452582.330;-270.1839;828.9550;828.9545;
    1 ;216049.600;473740.435;473740.427;-3135.7174;3104.8205;3104.8284;
    1 ;165906.990;412102.479;412102.414;314.7771;703.6677;703.6658;
    1 ;143096.376;515937.176;515937.425;1105.1924;-214.7524;-214.7474;
    1 ;180419.188;421985.098;421984.993;868.4402;1800.7678;1800.7659;
    1 ;185739.809;478623.078;478623.087;-3333.2067;-3346.6851;-3346.6903;
    1 ;173984.819;548771.483;548771.483;3226.1762;-2220.8079;-2220.8031;
    1 ;210535.921;485938.994;485939.070;226.1865;-3185.6133;-3185.6134;
    1 ;249533.984;469831.053;469830.996;-1111.4918;396.3235;396.3226;
    1 ;210582.436;502816.048;502816.089;3856.7234;-4397.8118;-4397.7837;
    1 ;184273.911;526488.453;526488.489;1576.3522;-3461.4512;-3461.4527;
    1 ;172539.397;493060.113;493060.023;-2148.9047;-1537.5732;-1537.5780;
    1 ;201163.820;504518.585;504518.613;3712.7731;111.9280;111.9121;
    1 ;239476.573;520908.279;520908.212;1006.5540;1852.2753;1852.2830;
    1 ;210900.436;469274.106;469274.115;-1054.1237;3967.3181;3967.3065;
    1 ;175196.883;457936.988;457936.941;845.0458;3692.9078;3692.9133;
    1 ;194684.703;513929.564;513929.536;1309.0894;-2407.3861;-2407.3763;
    1 ;176854.136;480123.202;480123.228;3098.8254;-1163.4406;-1163.4562;
    1 ;168479.674;561634.736;561634.900;722.3739;-1874.0039;-1874.0073;
    1 ;203448.008;499013.986;499014.003;1111.5940;413.4758;413.4943;
    1 ;178155.739;541417.192;541417.168;2271.6137;-1885.4355;-1885.4180;
    1 ;188852.799;510655.314;510655.226;1528.3915;-70.1327;-70.1274;
    1 ;210961.567;516819.979;516819.979;-1760.5717;418.2336;418.2319;
    1 ;192485.334;529033.932;529033.950;1606.5195;2345.1741;2345.1800;
    1 ;199238.055;505446.831;505446.848;-4469.3166;-758.0711;-758.0588;
    1 ;161858.956;512444.833;512444.988;3773.3998;-961.0820;-961.0865;
    1 ;200750.262;491856.724;491856.721;-4557.7412;1198.5283;1198.5124;
    1 ;237815.576;380201.369;380201.002;-62.0677;378.3616;378.3503;
    1 ;193116.667;498949.792;498949.801;-5621.5748;2074.7670;2074.7670;
    1 ;227577.874;520132.117;520132.140;-1221.0031;-3159.7514;-3159.7468;
    1 ;215284.306;500037.615;500037.631;1253.2336;1404.6948;1404.6953;
    1 ;184373.191;498892.600;498892.619;-3110.2202;414.1891;414.1886;
    1 ;194938.477;503631.627;503631.651;8727.6568;-1842.4240;-1842.4012;
    1 ;195154.132;507381.738;507381.747;5676.6414;-1106.0457;-1106.0166;
    1 ;200875.963;494098.953;494098.965;-111.5624;241.2839;241.2798;
    1 ;203684.928;509989.632;509989.649;-2124.7500;-2568.9956;-2568.9937;
    1 ;185555.288;522389.735;522389.771;2622.5295;-3932.2912;-3932.3078;
    1 ;148015.012;540196.231;540196.600;1405.3675;-522.7674;-522.7629;
    1 ;206347.392;513075.399;513075.387;-1790.4947;-2576.3379;-2576.3506;
    1 ;242643.187;500767.333;500767.388;3692.1634;1129.8087;1129.8137;
    1 ;200129.435;496987.090;496987.130;1014.8772;-238.4757;-238.4888;
    1 ;201923.784;465397.792;465397.787;-67.6853;-1971.1180;-1971.1250;
    1 ;200748.282;513311.195;513311.210;948.9549;2555.9885;2555.9877;
    1 ;208359.755;514353.674;514353.729;-150.9669;-17.9100;-17.9090;
    1 ;242407.140;454597.188;454597.182;-1287.1280;1799.1724;1799.1734;
    1 ;192458.059;509723.627;509723.638;-981.1725;2676.1941;2676.1952;
    1 ;205180.591;496580.878;496580.880;-78.9877;-2054.3788;-2054.3772;
    1 ;247348.796;444120.599;444120.485;-431.9141;563.7137;563.7125;
    1 ;207572.661;483166.774;483166.796;-1934.6758;-65.0994;-65.1031;
    1 ;195899.821;507354.031;507354.032;253.3449;1995.3465;1995.3451;
    1 ;187268.105;518468.352;518468.360;262.9531;3618.5786;3618.5827;
    1 ;183891.124;474643.863;474643.846;3623.3175;4214.1881;4214.1898;
    1 ;305356.465;474269.377;474269.502;-1602.9863;376.6417;376.6428;
    1 ;200922.427;501671.289;501671.283;-2019.6832;-4099.4328;-4099.4392;
    1 ;195567.028;484395.586;484395.626;-2528.8739;2016.5810;2016.6032;
    1 ;192699.978;500484.516;500484.518;-2859.9378;-1111.6000;-1111.6107;
    1 ;228170.682;560835.088;560835.135;-260.0492;-639.7355;-639.7350;
    1 ;232862.186;446425.722;446425.928;-912.2164;2054.4332;2054.4256;
    1 ;253328.908;399681.117;399681.053;-441.8419;1367.2646;1367.2637;
    1 ;197327.064;493974.103;493974.112;-1933.9427;3453.5836;3453.5855;
    1 ;209027.096;569953.656;569953.930;243.8853;-1445.0040;-1445.0031;
    1 ;193129.490;484978.825;484978.744;2092.4664;267.8312;267.8400;
    1 ;203331.104;496681.860;496681.867;108.4698;451.7563;451.7562;
    1 ;198614.294;480660.292;480660.303;346.1458;258.4587;258.4574;
    1 ;205508.378;514138.116;514138.116;78.6170;3338.4424;3338.4463;
    1 ;204978.892;497801.031;497801.014;947.3422;5281.6062;5281.6097;
    1 ;184603.888;468553.646;468553.638;1963.1540;3162.9883;3162.9860;
    1 ;200751.112;472650.378;472650.379;-1198.0771;1014.0774;1014.0873;
    1 ;215952.321;472688.017;472687.945;137.0882;-3699.6743;-3699.6731;
    1 ;201645.641;499035.121;499035.140;111.7419;109.2438;109.2440;
    1 ;209364.843;514341.534;514341.527;-992.0138;2743.4809;2743.4967;
    1 ;199215.265;483379.501;483379.482;-2248.5807;3565.0858;3565.1068;
    1 ;214008.207;481158.035;481157.908;-593.4014;-845.8265;-845.8246;
    1 ;211703.721;572118.398;572118.403;60.2929;-1237.8297;-1237.8294;
    1 ;206947.213;502446.608;502446.554;-825.0711;-799.3759;-799.3737;
    1 ;194258.384;520440.946;520440.996;5614.8920;-2970.8862;-2970.9035;
    1 ;249358.691;498192.980;498192.995;-1891.2867;199.3501;199.3507;
    1 ;202793.233;496285.744;496285.789;-515.1047;-3758.4583;-3758.4546;
    1 ;196103.355;498236.379;498236.396;-3923.2245;261.7170;261.7211;
    1 ;208402.171;490077.647;490077.614;1999.2204;-5110.0860;-5110.0987;
    1 ;201309.064;496619.052;496619.064;-194.0334;740.9001;740.9077;
    1 ;195847.276;518444.833;518444.871;235.1749;-1729.4619;-1729.4656;
    1 ;203419.768;482668.570;482668.557;3180.6079;2957.9976;2957.9956;
    1 ;200602.389;495045.578;495045.570;-212.3477;287.6138;287.6127;
    1 ;184890.444;516106.808;516106.833;2058.2571;-4534.6477;-4534.6245;
    1 ;212445.744;512498.775;512498.792;-396.5630;2398.1773;2398.1757;
    1 ;173343.389;476599.816;476599.826;-1.8926;-2455.8991;-2455.8902;
    1 ;212583.694;493327.320;493327.342;-2727.7072;-258.2666;-258.2508;
    1 ;205772.205;495979.364;495979.301;124.1693;208.7702;208.7340;
    1 ;207170.251;510957.671;510957.661;1814.6042;-3385.7010;-3385.7100;
    1 ;210351.357;500155.487;500155.462;2775.3883;-2580.9042;-2580.9283;
    1 ;203089.841;496485.536;496485.591;208.2937;334.6789;334.6814;
    1 ;182339.599;423468.318;423468.329;236.6780;1571.6367;1571.6307;
    1 ;193772.622;515478.987;515479.003;369.4588;-839.1184;-839.1316;
    1 ;221368.852;562126.613;562126.875;-156.7897;-707.0119;-707.0086;
    1 ;237306.578;555608.650;555608.624;-1453.9070;-1845.1071;-1845.0998;
    1 ;236497.425;510898.640;510898.564;1310.2259;685.1863;685.1924;
    1 ;175651.162;460533.029;460533.003;4018.5803;2498.2800;2498.2798;
    1 ;176427.893;449220.114;449220.008;-264.9866;1054.2895;1054.2902;
    1 ;175518.292;472484.919;472485.034;4346.1729;1154.9016;1154.8810;
    1 ;210907.215;497298.774;497298.788;2533.9524;1660.7006;1660.7111;
    1 ;206003.179;486779.082;486779.063;1950.0859;-4530.5490;-4530.5503;
    1 ;196806.473;515001.943;515001.965;-5577.4219;-3517.6223;-3517.6083;
    1 ;185324.873;506942.878;506942.918;-663.3598;2483.6507;2483.6439;
    1 ;247570.489;530181.925;530181.686;-3939.8251;-1346.5063;-1346.4979;
    1 ;179562.425;481066.273;481066.270;1569.6960;-1427.9658;-1427.9591;
    1 ;213658.238;497641.736;497641.769;4657.4392;5927.5085;5927.5081;
    1 ;245528.768;496685.292;496685.480;3707.8824;587.8085;587.8154;
    1 ;208367.265;509970.265;509970.257;-3650.9994;-1086.5908;-1086.6018;
    1 ;219411.552;484548.230;484548.280;-341.6210;-3773.6905;-3773.6917;
    1 ;168675.681;473012.641;473012.545;1197.5623;533.0628;533.0635;
    1 ;211574.164;555279.819;555279.766;336.3119;-2798.0711;-2798.0674;
    1 ;163437.420;499876.193;499876.111;-2672.7772;-225.3810;-225.3862;
    1 ;198058.204;503552.557;503552.514;-1783.3357;187.2517;187.2482;
    1 ;193749.979;488720.637;488720.683;-1422.5456;-5535.7810;-5535.7821;
    1 ;199974.427;521826.069;521826.052;2469.7588;-1903.2931;-1903.3043;
    1 ;203322.688;501636.874;501636.833;-4031.5128;428.0590;428.0578;
    1 ;189339.045;520562.007;520562.032;711.4368;1632.4754;1632.4773;
    1 ;235543.555;485096.971;485097.145;3248.9112;-1923.0918;-1923.0784;
    1 ;201721.426;480673.891;480673.895;1257.9689;1661.8910;1661.8724;
    1 ;215112.607;493694.027;493694.046;8910.5643;148.8970;148.9127;
    1 ;196408.505;474149.400;474149.437;2938.0329;143.2251;143.2255;
    1 ;190098.421;484287.818;484287.937;328.0478;-567.9247;-567.9162;
    1 ;270419.624;601069.569;601069.657;-384.4271;-867.4223;-867.4206;
    1 ;211195.698;507291.764;507291.767;-1609.6479;1159.3239;1159.3233;
    1 ;154592.210;542770.059;542770.093;3579.3509;-1765.9315;-1765.9269;
    1 ;251451.858;557026.454;557026.487;-955.8314;-836.3141;-836.3149;
    1 ;208106.120;498134.253;498134.247;5478.7411;1454.3015;1454.2871;
